split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params
0.9081081081081082,0.9438202247191012,0.9431818181818182,0.9162011173184358,0.96045197740113,0.9343435969857777,0.019315875554565685,46,0.4957881450653076,0.0121910952537302,0.02518463134765625,0.002923837466558615,,13,sqrt,2,2,190,"OrderedDict([('class_weight', None), ('max_depth', 13), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 190)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9273743016759777,0.9720670391061453,0.9446076904658448,0.021333221644605705,6,2.74773907661438,0.03514053053104633,0.13457508087158204,0.010555322065209774,,23,sqrt,1,2,1000,"OrderedDict([('class_weight', None), ('max_depth', 23), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.861878453038674,0.9101123595505618,0.9101123595505618,0.8700564971751412,0.9265536723163842,0.8957368313868125,0.025167094570583654,87,2.3697248458862306,0.05020797619791041,0.14057412147521972,0.016803627256385338,balanced,7,log2,8,16,973,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 7), ('max_features', 'log2'), ('min_samples_leaf', 8), ('min_samples_split', 16), ('n_estimators', 973)])"
0.8633879781420765,0.9273743016759776,0.9101123595505618,0.88268156424581,0.9318181818181818,0.9030653668451879,0.026297924457301898,82,2.4789578914642334,0.04814025669398258,0.12581787109375,0.015808757308189456,balanced,7,sqrt,6,2,1000,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 7), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.8666666666666666,0.9213483146067416,0.9152542372881356,0.88268156424581,0.9371428571428572,0.9046066699428799,0.02596662068225973,77,2.4821585178375245,0.02951993731338868,0.13407626152038574,0.007765329690869957,balanced,7,sqrt,5,16,1000,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 7), ('max_features', 'sqrt'), ('min_samples_leaf', 5), ('min_samples_split', 16), ('n_estimators', 1000)])"
0.9148936170212766,0.9555555555555557,0.9497206703910613,0.9171270718232043,0.9666666666666666,0.9407902011367615,0.02095682218425268,32,2.61695237159729,0.05843059674605629,0.11930332183837891,0.010860137123246403,balanced,8,sqrt,1,2,1000,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 8), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9222222222222222,0.9720670391061453,0.9435807953583195,0.022242667165370458,15,3.3308742523193358,0.033141878341056245,0.18706912994384767,0.01565305814391734,,29,log2,1,2,960,"OrderedDict([('class_weight', None), ('max_depth', 29), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 960)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9222222222222222,0.9662921348314608,0.9424297609072151,0.020844212151606846,25,3.0326992511749267,0.07543499289937523,0.1403219223022461,0.0068648202118766904,balanced,20,log2,1,2,876,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 20), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 876)])"
0.9139784946236559,0.9497206703910613,0.9438202247191012,0.9222222222222222,0.9608938547486033,0.9381192779761349,0.017437549296718095,37,1.4895368576049806,0.03652200845815516,0.07375435829162598,0.01014063536940446,balanced,28,sqrt,1,2,431,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 28), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 431)])"
0.9130434782608695,0.9608938547486033,0.9491525423728814,0.9273743016759777,0.9720670391061453,0.9444943652667037,0.021598449957873335,12,3.908783531188965,0.017825819744619453,0.15150628089904786,0.008541211062754088,balanced_subsample,24,sqrt,1,2,953,"OrderedDict([('class_weight', 'balanced_subsample'), ('max_depth', 24), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 953)])"
0.9120879120879122,0.9608938547486033,0.9497206703910613,0.9273743016759777,0.9666666666666666,0.9433403170979685,0.02061489722388667,22,3.9856498718261717,0.05036846676239034,0.13584327697753906,0.0265742297768073,balanced_subsample,16,log2,1,2,975,"OrderedDict([('class_weight', 'balanced_subsample'), ('max_depth', 16), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 975)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9222222222222222,0.9720670391061453,0.9435807953583195,0.022242667165370458,15,2.6224673271179197,0.04328381207927868,0.16549344062805177,0.01441151968565232,balanced,30,log2,1,2,943,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 30), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 943)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9273743016759777,0.9720670391061453,0.9446076904658448,0.021333221644605705,6,2.8925692558288576,0.033308692275560235,0.13547725677490235,0.015190151412669176,,23,log2,1,2,1000,"OrderedDict([('class_weight', None), ('max_depth', 23), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.9180327868852459,0.9608938547486033,0.9497206703910613,0.9273743016759777,0.9720670391061453,0.9456083844570112,0.020210329559170463,1,3.928742694854736,0.036745682994375035,0.14870758056640626,0.00832287839757062,balanced_subsample,21,sqrt,1,2,1000,"OrderedDict([('class_weight', 'balanced_subsample'), ('max_depth', 21), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.9120879120879122,0.9608938547486033,0.9497206703910613,0.9273743016759777,0.9720670391061453,0.9444167011263384,0.02190535276702534,13,4.1386738300323485,0.07811570407486029,0.16453886032104492,0.029138337841194874,balanced_subsample,15,sqrt,1,2,1000,"OrderedDict([('class_weight', 'balanced_subsample'), ('max_depth', 15), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.8972972972972973,0.9438202247191012,0.9318181818181818,0.9222222222222222,0.9550561797752809,0.9300232394355914,0.019761585661446583,52,3.210816764831543,0.07673548787673315,0.1304408073425293,0.016672846927065194,,20,sqrt,3,3,990,"OrderedDict([('class_weight', None), ('max_depth', 20), ('max_features', 'sqrt'), ('min_samples_leaf', 3), ('min_samples_split', 3), ('n_estimators', 990)])"
0.8295454545454547,0.9101123595505618,0.8977272727272727,0.8700564971751412,0.9265536723163842,0.8867728416194941,0.034071305840084685,95,0.4190269947052002,0.015118685937734742,0.04099903106689453,0.012281423828063116,,32,log2,8,16,164,"OrderedDict([('class_weight', None), ('max_depth', 32), ('max_features', 'log2'), ('min_samples_leaf', 8), ('min_samples_split', 16), ('n_estimators', 164)])"
0.861878453038674,0.9265536723163842,0.9152542372881356,0.88268156424581,0.9318181818181818,0.9036289924674266,0.02697584522916632,79,1.254792833328247,0.017611111246377927,0.06799788475036621,0.009413594545167922,,32,sqrt,6,16,475,"OrderedDict([('class_weight', None), ('max_depth', 32), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 16), ('n_estimators', 475)])"
0.8491620111731844,0.9204545454545455,0.9101123595505618,0.8700564971751412,0.9265536723163842,0.8952608985289251,0.030318856282781505,88,2.5967931270599367,0.03826580984683366,0.13610825538635254,0.003616933555222416,,32,log2,7,16,1000,"OrderedDict([('class_weight', None), ('max_depth', 32), ('max_features', 'log2'), ('min_samples_leaf', 7), ('min_samples_split', 16), ('n_estimators', 1000)])"
0.9032258064516128,0.9555555555555557,0.9497206703910613,0.9222222222222222,0.9608938547486033,0.938316254182213,0.022038652454140623,36,2.7796982765197753,0.015230489773941236,0.14620590209960938,0.005221104539089747,balanced,10,sqrt,1,2,1000,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.8275862068965518,0.9152542372881356,0.9152542372881356,0.875,0.9213483146067416,0.8908720034116135,0.0357284255948934,93,0.24200825691223143,0.011859235249295559,0.014200210571289062,0.00040422678679309556,,30,log2,7,16,100,"OrderedDict([('class_weight', None), ('max_depth', 30), ('max_features', 'log2'), ('min_samples_leaf', 7), ('min_samples_split', 16), ('n_estimators', 100)])"
0.9130434782608695,0.9608938547486033,0.9497206703910613,0.9273743016759777,0.9720670391061453,0.944608249698594,0.021624193847685647,5,2.438889265060425,0.028849040923714583,0.13540229797363282,0.010665479986791331,,31,sqrt,1,2,818,"OrderedDict([('class_weight', None), ('max_depth', 31), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 818)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9222222222222222,0.9720670391061453,0.9435807953583195,0.022242667165370458,15,2.6048964977264406,0.02598374729202028,0.13060946464538575,0.005127148056865828,,31,log2,1,2,919,"OrderedDict([('class_weight', None), ('max_depth', 31), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 919)])"
0.9120879120879122,0.9497206703910613,0.9438202247191012,0.9162011173184358,0.9550561797752809,0.9353766481301383,0.017740811690300586,42,0.6162302970886231,0.013815545118654932,0.033197546005249025,0.0028588259590331387,balanced,31,sqrt,1,2,212,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 31), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 212)])"
0.8999999999999999,0.9555555555555557,0.9438202247191012,0.9273743016759777,0.9550561797752809,0.9363501954240431,0.020875683059837707,41,2.790500545501709,0.030600247512790585,0.13819875717163085,0.007462820836325864,balanced,25,sqrt,1,5,981,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 25), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 5), ('n_estimators', 981)])"
0.9180327868852459,0.9608938547486033,0.9497206703910613,0.9273743016759777,0.9720670391061453,0.9456083844570112,0.020210329559170463,1,3.4915316581726072,0.046959485147882174,0.13309555053710936,0.01598570701167883,balanced_subsample,25,sqrt,1,2,1000,"OrderedDict([('class_weight', 'balanced_subsample'), ('max_depth', 25), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])"
0.9130434782608695,0.9555555555555557,0.9550561797752809,0.9222222222222222,0.9720670391061453,0.9435807953583195,0.022242667165370458,15,2.5782293319702148,0.013420595206672305,0.128804349899292,0.004960217595786504,balanced,17,sqrt,1,2,904,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 17), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 904)])"
0.918918918918919,0.9555555555555557,0.9497206703910613,0.9222222222222222,0.9608938547486033,0.941462026157436,0.017447067946794646,28,2.4970866203308106,0.03951021630555476,0.1317049503326416,0.0029603599639625787,balanced,12,log2,1,2,890,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 12), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 890)])"
0.9130434782608695,0.9555555555555557,0.9497206703910613,0.9273743016759777,0.9720670391061453,0.9435381578330172,0.020912172209600476,21,2.4621963024139406,0.030452688023352326,0.11860055923461914,0.0070964058450911065,,18,sqrt,1,2,853,"OrderedDict([('class_weight', None), ('max_depth', 18), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 853)])"
0.918918918918919,0.9555555555555557,0.9497206703910613,0.9222222222222222,0.9608938547486033,0.941462026157436,0.017447067946794646,28,2.1278661727905273,0.02596454179923822,0.11000657081604004,0.004249966399205586,balanced,18,log2,1,2,742,"OrderedDict([('class_weight', 'balanced'), ('max_depth', 18), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 742)])"
0.9180327868852459,0.9550561797752809,0.9438202247191012,0.9281767955801106,0.9662921348314608,0.9422643285932114,0.017481870196555206,27,0.6205416679382324,0.021497840278918233,0.02912297248840332,0.0035401360169906556,,22,log2,1,2,219,"OrderedDict([('class_weight', None), ('max_depth', 22), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 219)])"
